,title,description,datetime,category,agency
334,قیمت سکه سقوط می‌کند؟,به باور معامله گران اگر دلار به بالای مرز ۳۳ هزار تومان نرود، احتمال دارد که قیمت سکه به سوی ۱۴ میلیون و ۸۰۰ هزار تومانی حرکت کند.,2022-10-15 10:46:43,اخبار طلا و سکه,نبض بازار
335,قیمت سکه و طلا امروز شنبه ۱۴۰۱/۷/۲۳,سکه بهار آزادی که ۸۰۰ روز پیش تا ۱۱،۱۰۰،۰۰۰ (یازده میلیون و یکصد هزار) تومان رسیده بود، امروز - شنبه ۲۳ مهر ۱۴۰۱ مصادف با ۱۵ اکتبر ۲۰۲۲ - با کاهش ۵.۷۱ درصدی به ۱۰،۵۰۰،۰۰۰ (ده میلیون و پانصد هزار) تومان رسید.,2022-10-15 10:26:17,اخبار طلا و سکه,خبرگزاری دانشجو
336,پیش بینی مهم درباره قیمت امروز سکه در بازار,صعودی دلار ممکن است در ابتدای روز شنبه ادامه پیدا نکند و هم زمان کاهش بهای اونس طلا موجب شده است که انتظارات نزولی در بازار سکه تقویت شوند,2022-10-15 10:11:49,اخبار طلا و سکه,بازار نیوز
337,طلا و سکه بخریم یا نخریم؟,قیمت طلا و سکه در روزهای گذشته روندی افزایشی را طی کرد. کارشناسان می‌گویند با توجه به این که قیمت طلا و سکه در کشور متاثر از نرخ دلار است، قیمت طلای آب شده یا سکه، با افزایش همراه خواهد بود.,2022-10-15 10:11:44,اخبار طلا و سکه,اقتصاد 24
338,دورنمای مثبتی برای طلا وجود ندارد,تحلیلگران به‌دنبال پایین آمدن قیمت طلا به زیر سطح 1650 دلار، دورنمای مثبتی را در کوتاه‌مدت برای آن متصور نیستند و عامل اصلی برای این پیش‌بینی بدبینانه را سیاست‌های سخت‌گیرانه بانک‌های مرکزی می‌دانند.,2022-10-15 10:11:39,اخبار طلا و سکه,سایت طلا
339,قیمت طلا و نقره همچنان رو به کاهش,قیمت هر اونس طلا امروز با ۱.۳۱ درصد کاهش به ۱۶۴۴ دلار و ۴۷ سنت رسید.,2022-10-15 09:46:28,اخبار طلا و سکه,اقتصاد آنلاین
340,​سکه بازان نگران شدند/ سکه به کدام سمت می رود؟,به نظر می رسد سکه بازان با کاهش قیمت طلا به بازار دلار چشم دوخته اند.,2022-10-15 09:46:26,اخبار طلا و سکه,سایت طلا
341,قیمت سکه ریزشی می شود؟ /دلار زیر پای سکه بازان را سست کرد,حرکت صعودی دلار ممکن است در ابتدای روز شنبه ادامه پیدا نکند و هم زمان کاهش بهای اونس طلا موجب شده است که انتظارات نزولی در بازار سکه تقویت شوند.,2022-10-15 07:16:30,اخبار طلا و سکه,اقتصاد نیوز
342,واکنش جالب نیوشا ضیغمی به مولتی میلیارد بودن همسرش / مهم ترین الویت زندگیم پول نیست,,2022-10-14 23:11:28,اخبار طلا و سکه,اقتصاد آنلاین
343,چهار مدال ایران در مسابقات سریع رده‌های سنی شطرنج آسیا,شطرنج‌بازان ایران در مسابقات سریع قهرمانی رده‌های سنی آسیا موفق شدند چهار مدال شامل یک طلا، دو نقره و یک برنز کسب کنند.,2022-10-14 22:16:22,اخبار طلا و سکه,ایران اکونومیست
344,طلا و سکه درجا زد/ اونس طلا چقدر ارزان شد؟,نوسانات قیمتی در طول یک هفته گذشته در بازار طلا و سکه از کاهش قیمت ناچیز آن‌ها حکایت دارد.,2022-10-14 21:26:21,اخبار طلا و سکه,خبر آنلاین
345,بازار طلا و سکه تکان خورد,به گفته رئیس اتحادیه طلا و جواهر تهران، روند کاهشی که اونس جهانی طلا از اواسط هفته و همزمان با بازگشایی مجدد بازارهای جهانی به خود گرفته بود، تا بعدازظهر روز گذشته (پنجشنبه) بیشتر دوام نداشت و پس از آن، قیمت هر اونس طلا در مسیر افزایشی قرار گرفت,2022-10-14 20:06:22,اخبار طلا و سکه,سایت طلا
346,وضعیت بازار سکه و طلای داخلی با تحولات ناگهانی بازارهای جهانی,به گفته رئیس اتحادیه طلا و جواهر تهران، روند کاهشی که اونس جهانی طلا از اواسط هفته و همزمان با بازگشایی مجدد بازارهای جهانی به خود گرفته بود، تا بعدازظهر روز گذشته (پنجشنبه) بیشتر دوام نداشت و پس از آن، قیمت هر اونس طلا در مسیر افزایشی قرار گرفت؛ همین افزایش قیمت طلا در بازارهای جهانی و البته نوسانات نرخ ارز در بازارهای داخلی، بازار سکه و طلای داخلی را هم تکان داد و با کمی افزایش همراه کرد.,2022-10-14 14:26:16,اخبار طلا و سکه,ایران اکونومیست
347,سه شنبه؛ پیش گشایش قراردادهای آتی نقره,بورس کالا اعلام کرد: قرارداد آتی نقره تحویلی دی ۱۴۰۱، از سه شنبه ۲۶ مهر قابل معامله است.,2022-10-14 13:02:06,اخبار طلا و سکه,همشهری آنلاین
348,طلای جهانی در آستانه سقوط هفتگی,بهای هر اونس طلا با چهار درصد افزایش به ۱۶۷۰ دلار و ۶۰ سنت رسید و قیمت‌ها تاکنون در هفته ۱.۶ درصد کاهش یافته است. قیمت طلا در بازار معاملات آتی آمریکا با ۰.۲۴ درصد افزایش به ۱۶۷۱ دلار و ۶۰ سنت رسید.,2022-10-14 13:02:05,اخبار طلا و سکه,فرارو
349,هشدار رییس سازمان استاندارد به خریداران طلا,اینترنت، طلا، نان، خودرو و ... .نام هر کالایی را ببرید ، پای استاندارد نیز وسط می‌آید ولی رئیس سازمان استاندارد تاکید دارد جایی که موضوع جان، ایمنی، سلامت و کیفیت و رضایت مردم مطرح است ، هیچ خط قرمزی را به رسمیت نمی‌شناسیم.,2022-10-14 11:31:47,اخبار طلا و سکه,سایت طلا
350,آیین نامه واردات خودرو مبتذل است/ خودروسازان درحال انباشته کردن خشم مردم+ فیلم,کارشناس صنعت خودرو گفت: اینکه مسئولین حرف از تحول در صنعت خودرو می‌زنند، وعده سرخرمن است، در سال ۱۳۸۳ هم آقای منطقی معتقد بود که تا ۵ سال دیگر به خودروساز‌های دنیا می‌رسیم.,2022-10-14 11:11:43,اخبار طلا و سکه,خبرگزاری دانشجو
351,نرخ امروز ۲۲ مهر ۱۴۰۱ فلزات گرانبها در بازار‌های جهانی,در معاملات بازار فلزات گرانبها امروز، قیمت هر انس طلا با افزایش ۰.۰۶ درصدی، برابر ۱،۶۶۶.۹۹ دلار به ثبت رسید.,2022-10-14 10:16:23,اخبار طلا و سکه,نبض بازار
352,طلای جهانی دوباره در روند صعودی,قیمت هر اونس طلا امروز با ۰.۱۱ درصد افزایش به ۱۶۶۸ دلار و ۱۸ سنت رسید.,2022-10-14 09:41:45,اخبار طلا و سکه,اقتصاد آنلاین
353,حباب انواع سکه معاملات امروز ۲۲ مهر ۱۴۰۱ + فیلم,وضعیت حباب انواع سکه (امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی) در معاملات امروز بازار سکه در جدول زیر گردآوری شده است.,2022-10-14 09:16:15,اخبار طلا و سکه,نبض بازار
354,ورود مجدد طلا به سراشیبی قیمتی!,اقتصادنیوز: با انتشار آمار دور از انتظار شاخص مصرف‌کننده در آمریکا در ماه سپتامبر، قیمت طلا در بازارهای جهانی وارد روند نزولی شد.,2022-10-14 01:41:20,اخبار طلا و سکه,اقتصاد نیوز
355,مراحل جالب ساخت یک انگشتر + فیلم,یک طلاساز ماهر باید بتواند وزن طلا و جواهر را مطابق خواست مشتری خود در آورد تا با توجه به نوسان قیمت طلا نیاز مشتری خود را بر آورده کند.,2022-10-14 00:46:13,اخبار طلا و سکه,سایت طلا
356,کسب ۳ مدال توسط نوجوانان ایران در روز اول دوومیدانی قهرمانی آسیا,نوجوانان ایران در روز نخست رقابت‌های دوومیدانی قهرمانی آسیا سه مدال نقره و برنز کسب کردند.,2022-10-13 23:31:31,اخبار طلا و سکه,ایران اکونومیست
357,قیمت اونس طلا ثابت ماند /طلا ۱۸ عیار بالا کشید,اقتصادنیوز : اقتصادنیوز: قیمت اونس طلا امروزنسبت به دیروز ثابت بود و در محدوده ۱۶۷۱ دلار به فروش رسید.,2022-10-13 20:16:27,اخبار طلا و سکه,دنیای اقتصاد
358,قیمت طلا امروز بیست و یک مهر ماه در بازار (مثقال ۱۸ عیار، طلا گرم ۱۸ عیار),قیمت طلا برای امروز ۲۱ مهر ۱۴۰۱ اعلام شد، قیمت طلای ۱۸ عیار به ۱ میلیون و ۳۶۳ هزار ۱۶۸ تومان رسید.,2022-10-13 18:41:30,اخبار طلا و سکه,اقتصاد آنلاین
359,۲مدال نقره و برنز چترایی در وزنه برداری قهرمانی آسیا,ایران در دسته ۸۹ کیلوگرم وزنه برداری مردان قهرمانی آسیا ۲۰۲۲ صاحب دو مدال برنز و یک نقره شد.,2022-10-13 16:31:58,اخبار طلا و سکه,ایران اکونومیست
360,پیش بینی تحلیلگران از قیمت جهانی طلا,قیمت طلا امروز (پنجشنبه) در بازه اندکی سقوط کرد زیرا فعالان بازار موضع محتاطانه‌ای را در آستانه اعلام نرخ تورم کلیدی در ایالات‌متحده حفظ کردند که می‌تواند بر مقدار افزایش بعدی نرخ بهره فدرال رزرو تأثیر بگذارد.,2022-10-13 14:02:42,اخبار طلا و سکه,اقتصاد آنلاین
361,سازمان ملل، روسیه را نقره داغ کرد,مجمع عمومی سازمان ملل متحد با صدور قطعنامه‌ای آن چه را که «تلاش برای الحاق چهار منطقه اوکراین توسط روسیه» عنوان کرد، محکوم کرد.,2022-10-13 13:26:18,اخبار طلا و سکه,اقتصاد نیوز
